"Time","Closts","Bifidos","Desulfos","Bacteroides"
4371,732,19420,45,4235
4372,732,19426,45,4238
4373,732,19442,45,4242
4374,730,19474,45,4241
4375,731,19499,45,4244
4376,731,19513,45,4242
4377,728,19518,45,4226
4378,725,19488,45,4214
4379,726,19458,45,4211
4380,727,19456,45,4199
4381,730,19465,43,4199
4382,732,19463,43,4207
4383,733,19487,43,4223
4384,734,19527,43,4235
4385,737,19539,43,4239
4386,737,19550,43,4240
4387,737,19562,43,4239
4388,737,19581,43,4239
4389,738,19603,43,4242
4390,739,19638,43,4242
4391,740,19654,43,4243
4392,741,19668,43,4250
4393,742,19684,43,4255
4394,744,19704,43,4264
4395,745,19726,44,4271
4396,746,19757,45,4270
4397,747,19794,45,4272
4398,745,19816,45,4277
4399,745,19817,45,4287
4400,749,19816,45,4289
4401,751,19809,45,4283
4402,750,19784,45,4272
4403,749,19729,45,4262
4404,746,19692,44,4248
4405,743,19617,44,4240
4406,742,19575,44,4238
4407,743,19542,42,4228
4408,743,19536,41,4208
4409,743,19551,41,4210
4410,744,19577,41,4219
4411,744,19599,41,4229
4412,743,19607,41,4230
4413,743,19610,41,4236
4414,742,19633,41,4240
4415,743,19658,41,4246
4416,748,19662,41,4243
4417,754,19664,41,4243
4418,755,19686,41,4251
4419,756,19728,41,4262
4420,757,19750,41,4287
4421,758,19759,41,4303
4422,759,19745,41,4306
4423,758,19721,40,4303
4424,761,19709,40,4305
4425,764,19694,40,4304
4426,764,19697,40,4312
4427,763,19709,40,4320
4428,764,19718,40,4328
4429,764,19736,40,4327
4430,760,19723,40,4326
4431,755,19705,40,4317
4432,750,19688,40,4310
4433,749,19638,40,4297
4434,750,19591,40,4294
4435,750,19583,40,4297
4436,752,19596,39,4314
4437,753,19623,39,4320
4438,753,19632,39,4319
4439,753,19634,39,4321
4440,751,19654,39,4326
4441,751,19682,39,4329
4442,752,19712,39,4330
4443,752,19740,39,4334
4444,751,19758,38,4341
4445,752,19765,38,4347
4446,753,19768,38,4350
4447,753,19775,38,4348
4448,753,19798,38,4350
4449,753,19829,38,4348
4450,753,19843,38,4344
4451,751,19795,38,4338
4452,750,19743,38,4335
4453,749,19726,38,4328
4454,746,19736,38,4325
4455,745,19760,38,4323
4456,746,19776,38,4319
4457,745,19798,38,4316
4458,743,19829,39,4317
4459,742,19828,40,4317
4460,744,19846,41,4322
4461,744,19866,41,4326
4462,743,19876,40,4334
4463,743,19896,40,4332
4464,742,19921,40,4335
4465,741,19931,40,4330
4466,742,19934,40,4327
4467,745,19937,40,4326
4468,747,19932,40,4326
4469,746,19912,40,4322
4470,743,19858,41,4319
4471,744,19836,42,4317
4472,745,19827,42,4315
4473,744,19821,42,4309
4474,744,19824,42,4304
4475,745,19830,42,4302
4476,744,19821,42,4298
4477,747,19794,41,4297
4478,742,19771,40,4290
4479,740,19731,39,4278
4480,739,19697,39,4276
4481,739,19678,39,4268
4482,736,19671,39,4260
4483,736,19687,39,4261
4484,733,19710,39,4264
4485,736,19733,39,4263
4486,739,19747,39,4266
4487,739,19759,39,4270
4488,737,19768,39,4269
4489,737,19778,39,4273
4490,736,19793,39,4273
4491,736,19809,39,4274
4492,736,19817,39,4276
4493,736,19822,39,4278
4494,736,19836,39,4277
4495,736,19847,39,4283
4496,736,19858,38,4292
4497,736,19866,38,4291
4498,734,19874,38,4298
4499,736,19881,38,4295
4500,736,19890,38,4294
4501,737,19905,38,4295
4502,737,19938,38,4299
4503,736,19962,38,4298
4504,736,19968,38,4300
4505,738,19970,38,4299
4506,737,19960,38,4302
4507,734,19946,38,4298
4508,734,19915,38,4288
4509,736,19871,38,4276
4510,738,19826,38,4258
4511,735,19803,38,4252
4512,732,19789,37,4253
4513,732,19792,37,4258
4514,732,19795,37,4263
4515,731,19803,37,4267
4516,730,19813,37,4276
4517,730,19817,37,4281
4518,729,19823,37,4286
4519,729,19823,37,4290
4520,727,19839,37,4296
4521,727,19860,37,4307
4522,726,19876,37,4317
4523,727,19896,37,4324
4524,730,19911,37,4328
4525,731,19916,37,4335
4526,731,19933,37,4337
4527,731,19954,37,4335
4528,731,19976,37,4335
4529,732,19998,37,4333
4530,732,20001,37,4332
4531,726,19994,37,4323
4532,723,19978,37,4308
4533,723,19949,37,4310
4534,724,19955,37,4308
4535,726,19954,36,4314
4536,727,19951,35,4320
4537,726,19964,35,4323
4538,727,19993,35,4323
4539,726,20006,35,4326
4540,726,20007,35,4328
4541,725,20005,35,4333
4542,725,20022,35,4334
4543,725,20043,35,4332
4544,725,20048,35,4327
4545,725,20050,35,4328
4546,723,20034,35,4329
4547,722,20001,34,4323
4548,718,19977,34,4312
4549,717,19953,34,4301
4550,718,19967,34,4298
4551,719,19980,34,4297
4552,720,20022,34,4303
4553,723,20053,34,4311
4554,725,20074,35,4314
4555,724,20087,36,4320
4556,724,20085,37,4326
4557,723,20080,37,4332
4558,724,20070,37,4327
4559,724,20049,37,4322
4560,723,20026,37,4301
4561,725,19991,37,4294
4562,727,19993,37,4280
4563,730,20004,37,4281
4564,732,20017,37,4280
4565,733,20040,37,4285
4566,733,20055,38,4289
4567,733,20068,40,4293
4568,733,20078,40,4293
4569,733,20095,40,4299
4570,730,20102,40,4301
4571,728,20104,40,4303
4572,725,20092,39,4305
4573,727,20074,39,4306
4574,732,20019,39,4306
4575,734,19994,39,4309
4576,735,19983,39,4310
4577,733,19984,39,4307
4578,731,19980,39,4312
4579,730,19983,39,4312
4580,728,19984,39,4320
4581,726,19989,39,4325
4582,728,19980,38,4323
4583,729,19951,38,4322
4584,729,19897,38,4313
4585,728,19864,38,4304
4586,727,19834,38,4290
4587,730,19812,38,4289
4588,732,19764,38,4282
4589,731,19760,38,4274
4590,733,19773,38,4270
4591,730,19771,38,4273
4592,734,19790,38,4283
4593,732,19812,38,4290
4594,732,19823,38,4295
4595,732,19824,38,4293
4596,732,19848,38,4287
4597,732,19858,38,4289
4598,732,19855,38,4292
4599,731,19861,38,4307
4600,731,19872,38,4312
4601,730,19886,38,4311
4602,730,19909,38,4315
4603,730,19914,38,4318
4604,731,19924,38,4320
4605,734,19931,38,4316
4606,735,19910,38,4314
4607,733,19883,38,4309
4608,729,19849,38,4308
4609,727,19824,38,4300
4610,722,19813,38,4293
4611,721,19777,39,4286
4612,723,19757,40,4284
4613,725,19729,40,4280
4614,724,19713,40,4281
4615,722,19718,40,4286
4616,725,19723,40,4291
4617,727,19720,40,4296
4618,728,19742,40,4295
4619,729,19763,40,4294
4620,732,19794,40,4289
4621,734,19826,40,4289
4622,735,19837,40,4294
4623,735,19851,40,4300
4624,733,19858,40,4304
4625,733,19857,40,4305
4626,734,19866,40,4302
4627,739,19877,40,4301
4628,741,19881,40,4302
4629,736,19883,40,4300
4630,735,19850,40,4294
4631,728,19825,39,4290
4632,723,19762,39,4284
4633,721,19728,39,4276
4634,720,19670,39,4266
4635,719,19637,39,4258
4636,720,19592,39,4253
4637,718,19560,39,4242
4638,719,19528,39,4240
4639,721,19511,39,4241
4640,719,19501,38,4241
4641,718,19481,38,4239
4642,715,19462,38,4236
4643,713,19439,38,4230
4644,712,19401,38,4225
4645,711,19385,38,4231
4646,711,19390,38,4226
4647,711,19394,38,4227
4648,710,19412,38,4235
4649,713,19421,38,4234
4650,714,19434,38,4237
4651,714,19445,38,4233
4652,714,19461,38,4233
4653,713,19467,38,4229
4654,715,19478,38,4231
4655,716,19496,38,4228
4656,714,19518,38,4231
4657,714,19513,38,4222
4658,712,19496,38,4217
4659,711,19459,38,4203
4660,710,19422,38,4188
4661,715,19379,38,4178
4662,720,19330,38,4168
4663,718,19321,38,4157
4664,718,19338,38,4152
4665,719,19346,38,4154
4666,721,19352,38,4161
4667,721,19350,38,4162
4668,722,19373,38,4165
4669,725,19385,38,4164
4670,728,19399,38,4161
4671,729,19415,38,4160
4672,729,19430,38,4158
4673,729,19415,38,4153
4674,722,19391,38,4150
4675,720,19367,38,4140
4676,718,19315,38,4131
4677,708,19272,38,4116
4678,708,19248,38,4110
4679,706,19215,38,4111
4680,704,19179,38,4121
4681,702,19137,38,4118
4682,702,19117,38,4116
4683,701,19114,38,4110
4684,705,19117,38,4115
4685,708,19118,38,4109
4686,709,19116,38,4111
4687,709,19131,38,4121
4688,714,19152,38,4127
4689,720,19156,38,4136
4690,723,19171,39,4143
4691,723,19183,40,4144
4692,723,19201,40,4150
4693,724,19216,40,4157
4694,727,19217,40,4165
4695,727,19210,40,4170
4696,723,19198,39,4172
4697,720,19179,39,4169
4698,718,19151,39,4161
4699,719,19114,39,4159
4700,715,19088,39,4165
4701,714,19052,39,4157
4702,713,19026,39,4145
4703,709,19000,39,4142
4704,706,18984,39,4138
4705,706,18960,39,4131
4706,703,18942,39,4122
4707,698,18920,39,4107
4708,695,18889,39,4105
4709,696,18866,39,4097
4710,697,18851,39,4091
4711,698,18839,39,4091
4712,701,18818,39,4098
4713,703,18827,39,4106
4714,705,18855,39,4117
4715,704,18861,39,4121
4716,704,18866,39,4125
4717,704,18879,39,4118
4718,703,18897,39,4120
4719,702,18921,39,4126
4720,703,18945,39,4123
4721,704,18974,39,4123
4722,705,18990,39,4130
4723,705,19003,39,4137
4724,706,19023,39,4142
4725,704,19037,40,4144
4726,705,19074,40,4147
4727,706,19101,40,4148
4728,705,19123,40,4154
4729,707,19127,40,4163
4730,712,19131,40,4159
4731,711,19122,40,4150
4732,710,19091,40,4139
4733,708,19055,40,4135
4734,707,19019,39,4118
4735,708,18973,39,4110
4736,708,18930,39,4109
